,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
0,0,0,COCO_val2014_000000331727.jpg,3,says chs on back,4,pilot0,1555353842499,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going downhill.,top right,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",bottom right,bottom right,"['\nRound 1', '\nTarget: top right. Message: ASSISTANT: A skier going downhill.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 1', '\nWhich image is this message referring to: A skier going downhill.? ASSISTANT: bottom right</s></s>', 'USER: correct.']"
1,1,0,COCO_val2014_000000396542.jpg,3,red backpack,2,pilot0,1555353853334,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going downhill.,bottom left,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",bottom left,bottom right,"['\nRound 2', '\nTarget: bottom left. Message: ASSISTANT: A skier going downhill.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 2', '\nWhich image is this message referring to: A skier going downhill.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A skier going uphill. is referring to bottom left.']"
2,2,0,COCO_val2014_000000241638.jpg,3,yellow hat,2,pilot0,1555353866708,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going uphill.,top left,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",top right,top left,"['\nRound 3', '\nTarget: top left. Message: ASSISTANT: A skier going uphill.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 3', '\nWhich image is this message referring to: A skier going uphill.? ASSISTANT: top left</s></s>', 'USER: wrong, A skier going downhill. is referring to top right.']"
3,3,0,COCO_val2014_000000249687.jpg,3,kid,1,pilot0,1555353876148,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going uphill.,bottom right,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",top left,top left,"['\nRound 4', '\nTarget: bottom right. Message: ASSISTANT: A skier going uphill.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 4', '\nWhich image is this message referring to: A skier going uphill.? ASSISTANT: top left</s></s>', 'USER: correct.']"
4,4,1,COCO_val2014_000000331727.jpg,3,chs,1,pilot0,1555353885029,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going uphill.,top right,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",bottom right,top left,"['\nRound 5', '\nTarget: top right. Message: ASSISTANT: A skier going uphill.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 5', '\nWhich image is this message referring to: A skier going uphill.? ASSISTANT: top left</s></s>', 'USER: wrong, A skier going uphill. is referring to bottom right.']"
5,5,1,COCO_val2014_000000249687.jpg,3,kid,1,pilot0,1555353892566,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going uphill.,bottom right,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",top left,top left,"['\nRound 6', '\nTarget: bottom right. Message: ASSISTANT: A skier going uphill.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 6', '\nWhich image is this message referring to: A skier going uphill.? ASSISTANT: top left</s></s>', 'USER: correct.']"
6,6,1,COCO_val2014_000000241638.jpg,3,yellow cap,2,pilot0,1555353901944,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going uphill.,top left,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",top right,top left,"['\nRound 7', '\nTarget: top left. Message: ASSISTANT: A skier going uphill.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 7', '\nWhich image is this message referring to: A skier going uphill.? ASSISTANT: top left</s></s>', 'USER: wrong, A skier going downhill. is referring to top right.']"
7,7,1,COCO_val2014_000000396542.jpg,3,red backpack,2,pilot0,1555353911119,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going uphill.,bottom left,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",bottom left,top left,"['\nRound 8', '\nTarget: bottom left. Message: ASSISTANT: A skier going uphill.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 8', '\nWhich image is this message referring to: A skier going uphill.? ASSISTANT: top left</s></s>', 'USER: wrong, A skier going uphill. is referring to bottom left.']"
8,8,2,COCO_val2014_000000331727.jpg,3,chs,1,pilot0,1555353919908,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going uphill.,top right,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",bottom right,top left,"['\nRound 9', '\nTarget: top right. Message: ASSISTANT: A skier going uphill.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 9', '\nWhich image is this message referring to: A skier going uphill.? ASSISTANT: top left</s></s>', 'USER: wrong, A skier going uphill. is referring to bottom right.']"
9,9,2,COCO_val2014_000000396542.jpg,3,red backpack,2,pilot0,1555353931574,target,True,"['COCO_val2014_000000241638.jpg', 'COCO_val2014_000000331727.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000249687.jpg']",A skier going uphill.,bottom left,"['COCO_val2014_000000249687.jpg', 'COCO_val2014_000000241638.jpg', 'COCO_val2014_000000396542.jpg', 'COCO_val2014_000000331727.jpg']",bottom left,top left,"['\nRound 10', '\nTarget: bottom left. Message: ASSISTANT: A skier going uphill.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 10', '\nWhich image is this message referring to: A skier going uphill.? ASSISTANT: top left</s></s>', 'USER: wrong, A skier going uphill. is referring to bottom left.']"
