,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
0,0,0,COCO_val2014_000000541123.jpg,29,The tennis game,3,full_sample,1555373605518,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player swinging a bat.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top right,bottom left,"['\nRound 1', '\nTarget: top left. Message: ASSISTANT: A baseball player swinging a bat.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 1', '\nWhich image is this message referring to: A baseball player swinging a bat.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A player swinging a bat. is referring to top right.']"
1,1,0,COCO_val2014_000000102478.jpg,29,"Baseball where you can see the umpire, Baseball with no slider",11,full_sample,1555373652158,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player throwing a ball.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom left,bottom left,"['\nRound 2', '\nTarget: bottom left. Message: ASSISTANT: A baseball player throwing a ball.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 2', '\nWhich image is this message referring to: A baseball player throwing a ball.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
2,2,0,COCO_val2014_000000377588.jpg,29,Baseball with slider,3,full_sample,1555373665368,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player catching a ball.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top left,top left,"['\nRound 3', '\nTarget: top right. Message: ASSISTANT: A baseball player catching a ball.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 3', '\nWhich image is this message referring to: A baseball player catching a ball.? ASSISTANT: top left</s></s>', 'USER: correct.']"
3,3,0,COCO_val2014_000000124712.jpg,29,Kids baseball game,3,full_sample,1555373679244,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player standing on a field.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom right,top right,"['\nRound 4', '\nTarget: bottom right. Message: ASSISTANT: A baseball player standing on a field.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 4', '\nWhich image is this message referring to: A baseball player standing on a field.? ASSISTANT: top right</s></s>', 'USER: wrong, A baseball player standing on a field. is referring to bottom right.']"
4,4,1,COCO_val2014_000000541123.jpg,29,They are playing tennis,4,full_sample,1555373691364,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player catching a ball.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top right,top left,"['\nRound 5', '\nTarget: top left. Message: ASSISTANT: A baseball player catching a ball.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 5', '\nWhich image is this message referring to: A baseball player catching a ball.? ASSISTANT: top left</s></s>', 'USER: wrong, A tennis player serving a ball. is referring to top right.']"
5,5,1,COCO_val2014_000000124712.jpg,29,Baseball with kids and parents,5,full_sample,1555373709068,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player standing on a field.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom right,top right,"['\nRound 6', '\nTarget: bottom right. Message: ASSISTANT: A baseball player standing on a field.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 6', '\nWhich image is this message referring to: A baseball player standing on a field.? ASSISTANT: top right</s></s>', 'USER: wrong, A baseball player standing on a field. is referring to bottom right.']"
6,6,1,COCO_val2014_000000102478.jpg,29,The ball is being pitched,5,full_sample,1555373727428,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player throwing a ball.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom left,bottom left,"['\nRound 7', '\nTarget: bottom left. Message: ASSISTANT: A baseball player throwing a ball.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 7', '\nWhich image is this message referring to: A baseball player throwing a ball.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
7,7,1,COCO_val2014_000000377588.jpg,29,He's sliding into second base,5,full_sample,1555373740508,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player catching a ball.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top left,top left,"['\nRound 8', '\nTarget: top right. Message: ASSISTANT: A baseball player catching a ball.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 8', '\nWhich image is this message referring to: A baseball player catching a ball.? ASSISTANT: top left</s></s>', 'USER: correct.']"
8,8,2,COCO_val2014_000000124712.jpg,29,A kid is holding a bat,6,full_sample,1555373752852,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player standing on a field.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom right,top right,"['\nRound 9', '\nTarget: bottom right. Message: ASSISTANT: A baseball player standing on a field.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 9', '\nWhich image is this message referring to: A baseball player standing on a field.? ASSISTANT: top right</s></s>', 'USER: wrong, A baseball player standing on a field. is referring to bottom right.']"
9,9,2,COCO_val2014_000000541123.jpg,29,They are all wearing red shirts,6,full_sample,1555373763436,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",A baseball player swinging a bat.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top right,top right,"['\nRound 10', '\nTarget: top left. Message: ASSISTANT: A baseball player swinging a bat.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 10', '\nWhich image is this message referring to: A baseball player swinging a bat.? ASSISTANT: top right</s></s>', 'USER: correct.']"
