,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
0,0,0,COCO_val2014_000000338826.jpg,4,A house with a flag pole,6,full_sample,1555373163292,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.",bottom right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",top left,bottom left,"['\nRound 1', '\nTarget: bottom right. Message: ASSISTANT: A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 1', '\nWhich image is this message referring to: A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A small house with a red roof. is referring to top left.']"
1,1,0,COCO_val2014_000000201004.jpg,4,A building that looks like the white house,8,full_sample,1555373186118,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A majestic brick building with a large dome and columns, set against a clear blue sky.",top right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",bottom right,top right,"['\nRound 2', '\nTarget: top right. Message: ASSISTANT: A majestic brick building with a large dome and columns, set against a clear blue sky.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 2', '\nWhich image is this message referring to: A majestic brick building with a large dome and columns, set against a clear blue sky.? ASSISTANT: top right</s></s>', 'USER: wrong, A majestic brick building with a large dome and columns, set against a clear blue sky. is referring to bottom right.']"
2,2,0,COCO_val2014_000000479099.jpg,4,just tree in the picture and nothing else,8,full_sample,1555373210641,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A peaceful garden with a small pond, a tree, and a bench, inviting visitors to sit and enjoy the tranquil surr",top left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",top right,bottom right,"['\nRound 3', '\nTarget: top left. Message: ASSISTANT: A peaceful garden with a small pond, a tree, and a bench, inviting visitors to sit and enjoy the tranquil surr</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 3', '\nWhich image is this message referring to: A peaceful garden with a small pond, a tree, and a bench, inviting visitors to sit and enjoy the tranquil surr? ASSISTANT: bottom right</s></s>', 'USER: wrong, A tranquil garden with a small pond, a tree, and a bench, inviting visitors to sit and enjoy the peaceful surr is referring to top right.']"
3,3,0,COCO_val2014_000000436138.jpg,4,a single house with a belcony,6,full_sample,1555373228982,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A quaint wooden house with a sloping roof, a small porch, and a garden full of vibrant flowers.",bottom left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",bottom left,bottom left,"['\nRound 4', '\nTarget: bottom left. Message: ASSISTANT: A quaint wooden house with a sloping roof, a small porch, and a garden full of vibrant flowers.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 4', '\nWhich image is this message referring to: A quaint wooden house with a sloping roof, a small porch, and a garden full of vibrant flowers.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
4,4,1,COCO_val2014_000000201004.jpg,4,a building that looks like the white house,8,full_sample,1555373246369,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A grand classical building with columns and a large dome, surrounded by a well-maintained lawn and trees.",top right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",bottom right,top right,"['\nRound 5', '\nTarget: top right. Message: ASSISTANT: A grand classical building with columns and a large dome, surrounded by a well-maintained lawn and trees.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 5', '\nWhich image is this message referring to: A grand classical building with columns and a large dome, surrounded by a well-maintained lawn and trees.? ASSISTANT: top right</s></s>', 'USER: wrong, A grand classical building with columns and a large dome, surrounded by a well-maintained lawn and trees. is referring to bottom right.']"
5,5,1,COCO_val2014_000000338826.jpg,4,a pic that has a flag pole,7,full_sample,1555373262251,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A serene garden with a red roof, surrounded by lush greenery.",bottom right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",top left,top left,"['\nRound 6', '\nTarget: bottom right. Message: ASSISTANT: A serene garden with a red roof, surrounded by lush greenery.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 6', '\nWhich image is this message referring to: A serene garden with a red roof, surrounded by lush greenery.? ASSISTANT: top left</s></s>', 'USER: correct.']"
6,6,1,COCO_val2014_000000436138.jpg,4,single house with belcony,4,full_sample,1555373274615,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.",bottom left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",bottom left,top left,"['\nRound 7', '\nTarget: bottom left. Message: ASSISTANT: A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 7', '\nWhich image is this message referring to: A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.? ASSISTANT: top left</s></s>', 'USER: wrong, A charming European-style house with a red roof, surrounded by lush greenery and a serene garden. is referring to bottom left.']"
7,7,1,COCO_val2014_000000479099.jpg,4,just the tree and nothing else,6,full_sample,1555373288942,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A tranquil garden with a small pond, a tree, and a bench, inviting visitors to sit and enjoy the peaceful surr",top left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",top right,bottom right,"['\nRound 8', '\nTarget: top left. Message: ASSISTANT: A tranquil garden with a small pond, a tree, and a bench, inviting visitors to sit and enjoy the peaceful surr</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 8', '\nWhich image is this message referring to: A tranquil garden with a small pond, a tree, and a bench, inviting visitors to sit and enjoy the peaceful surr? ASSISTANT: bottom right</s></s>', 'USER: wrong, A peaceful garden with a small pond, a tree, and a bench, inviting visitors to sit and enjoy the tranquil surr is referring to top right.']"
8,8,2,COCO_val2014_000000201004.jpg,4,white house,2,full_sample,1555373300104,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A majestic brick building with a large dome and columns, set against a clear blue sky.",top right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",bottom right,top right,"['\nRound 9', '\nTarget: top right. Message: ASSISTANT: A majestic brick building with a large dome and columns, set against a clear blue sky.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 9', '\nWhich image is this message referring to: A majestic brick building with a large dome and columns, set against a clear blue sky.? ASSISTANT: top right</s></s>', 'USER: wrong, A majestic brick building with a large dome and columns, set against a clear blue sky. is referring to bottom right.']"
9,9,2,COCO_val2014_000000338826.jpg,4,flag pole,2,full_sample,1555373310489,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg']","A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.",bottom right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000201004.jpg']",top left,top left,"['\nRound 10', '\nTarget: bottom right. Message: ASSISTANT: A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 10', '\nWhich image is this message referring to: A charming European-style house with a red roof, surrounded by lush greenery and a serene garden.? ASSISTANT: top left</s></s>', 'USER: correct.']"
