,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
0,0,0,COCO_val2014_000000201004.jpg,4,hug building lots of trees in front,7,full_sample,1555372936233,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']","A serene day at the park with a fountain, benches, and a playground.",top left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom left,bottom left,"['\nRound 1', '\nTarget: top left. Message: ASSISTANT: A serene day at the park with a fountain, benches, and a playground.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 1', '\nWhich image is this message referring to: A serene day at the park with a fountain, benches, and a playground.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
1,1,0,COCO_val2014_000000479099.jpg,4,one sad little tree,4,full_sample,1555372958404,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']",A well-maintained garden with a variety of flowers and a brick wall.,bottom left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top right,top right,"['\nRound 2', '\nTarget: bottom left. Message: ASSISTANT: A well-maintained garden with a variety of flowers and a brick wall.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 2', '\nWhich image is this message referring to: A well-maintained garden with a variety of flowers and a brick wall.? ASSISTANT: top right</s></s>', 'USER: correct.']"
2,2,0,COCO_val2014_000000436138.jpg,4,house and bench,3,full_sample,1555372978277,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']",A charming cottage with a wooden balcony and a garden.,bottom right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom right,bottom right,"['\nRound 3', '\nTarget: bottom right. Message: ASSISTANT: A charming cottage with a wooden balcony and a garden.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 3', '\nWhich image is this message referring to: A charming cottage with a wooden balcony and a garden.? ASSISTANT: bottom right</s></s>', 'USER: correct.']"
3,3,0,COCO_val2014_000000338826.jpg,4,firehouse,1,full_sample,1555372989712,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']",A modern building with a glass facade and a courtyard.,top right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top left,top left,"['\nRound 4', '\nTarget: top right. Message: ASSISTANT: A modern building with a glass facade and a courtyard.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 4', '\nWhich image is this message referring to: A modern building with a glass facade and a courtyard.? ASSISTANT: top left</s></s>', 'USER: correct.']"
4,4,1,COCO_val2014_000000436138.jpg,4,brown house,2,full_sample,1555373007589,distr1,False,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']",A quaint garden with a small fountain and a wooden bench.,bottom right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom right,bottom left,"['\nRound 5', '\nTarget: bottom right. Message: ASSISTANT: A quaint garden with a small fountain and a wooden bench.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 5', '\nWhich image is this message referring to: A quaint garden with a small fountain and a wooden bench.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A quaint garden with a small fountain and a wooden bench. is referring to bottom right.']"
5,5,1,COCO_val2014_000000479099.jpg,4,1 tree in the middle of the screen,8,full_sample,1555373026686,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']",A lush garden with a variety of flowers and a brick wall.,bottom left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top right,top right,"['\nRound 6', '\nTarget: bottom left. Message: ASSISTANT: A lush garden with a variety of flowers and a brick wall.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 6', '\nWhich image is this message referring to: A lush garden with a variety of flowers and a brick wall.? ASSISTANT: top right</s></s>', 'USER: correct.']"
6,6,1,COCO_val2014_000000338826.jpg,4,firehouse,1,full_sample,1555373037596,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']",A sleek modern building with a glass facade and a courtyard.,top right,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top left,top left,"['\nRound 7', '\nTarget: top right. Message: ASSISTANT: A sleek modern building with a glass facade and a courtyard.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 7', '\nWhich image is this message referring to: A sleek modern building with a glass facade and a courtyard.? ASSISTANT: top left</s></s>', 'USER: correct.']"
7,7,1,COCO_val2014_000000201004.jpg,4,college,1,full_sample,1555373048205,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']","A serene day at the park with a fountain, benches, and a playground.",top left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom left,bottom left,"['\nRound 8', '\nTarget: top left. Message: ASSISTANT: A serene day at the park with a fountain, benches, and a playground.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 8', '\nWhich image is this message referring to: A serene day at the park with a fountain, benches, and a playground.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
8,8,2,COCO_val2014_000000479099.jpg,4,1 tree in the middle of the screen,8,full_sample,1555373064774,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']",A well-maintained garden with a variety of flowers and a brick wall.,bottom left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top right,top right,"['\nRound 9', '\nTarget: bottom left. Message: ASSISTANT: A well-maintained garden with a variety of flowers and a brick wall.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 9', '\nWhich image is this message referring to: A well-maintained garden with a variety of flowers and a brick wall.? ASSISTANT: top right</s></s>', 'USER: correct.']"
9,9,2,COCO_val2014_000000201004.jpg,4,college,1,full_sample,1555373074615,target,True,"['COCO_val2014_000000201004.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg']","A serene day at the park with a fountain, benches, and a playground.",top left,"['COCO_val2014_000000338826.jpg', 'COCO_val2014_000000479099.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom left,bottom left,"['\nRound 10', '\nTarget: top left. Message: ASSISTANT: A serene day at the park with a fountain, benches, and a playground.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 10', '\nWhich image is this message referring to: A serene day at the park with a fountain, benches, and a playground.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
