,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
0,0,0,COCO_val2014_000000159716.jpg,13,"broccoli, rice, peas, one carrot",5,full_sample,1556320629681,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']",A colorful and appetizing meal with a mix of vegetables and meat. The broccoli is vibrant and appears to be,bottom left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom left,bottom right,"['\nRound 1', '\nTarget: bottom left. Message: ASSISTANT: A colorful and appetizing meal with a mix of vegetables and meat. The broccoli is vibrant and appears to be</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 1', '\nWhich image is this message referring to: A colorful and appetizing meal with a mix of vegetables and meat. The broccoli is vibrant and appears to be? ASSISTANT: bottom right</s></s>', 'USER: wrong, ""Looks like a delicious meal with a variety of vegetables and meat. The broccoli is particularly noticeable."" is referring to bottom left.']"
1,1,0,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556320653592,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.",top left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top right,top left,"['\nRound 2', '\nTarget: top left. Message: ASSISTANT: A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 2', '\nWhich image is this message referring to: A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.? ASSISTANT: top left</s></s>', 'USER: wrong, A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting. is referring to top right.']"
2,2,0,COCO_val2014_000000214919.jpg,13,white container on wooden table,5,full_sample,1556320693704,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","A plate of food with a generous serving of meat and vegetables. The meat appears to be cooked to perfection, and the vegetables",bottom right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top left,top right,"['\nRound 3', '\nTarget: bottom right. Message: ASSISTANT: A plate of food with a generous serving of meat and vegetables. The meat appears to be cooked to perfection, and the vegetables</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 3', '\nWhich image is this message referring to: A plate of food with a generous serving of meat and vegetables. The meat appears to be cooked to perfection, and the vegetables? ASSISTANT: top right</s></s>', 'USER: wrong, A plate of food with a generous serving of meat and vegetables. The meat appears to be cooked to perfection, and the vegetables is referring to top left.']"
3,3,0,COCO_val2014_000000256660.jpg,13,3 carrots,2,full_sample,1556320716264,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple",top right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom right,bottom right,"['\nRound 4', '\nTarget: top right. Message: ASSISTANT: A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 4', '\nWhich image is this message referring to: A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple? ASSISTANT: bottom right</s></s>', 'USER: correct.']"
4,4,1,COCO_val2014_000000214919.jpg,13,white container on wooden table again,6,full_sample,1556320752735,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","A plate of food with a variety of vegetables, including broccoli and carrots. The vegetables are cooked to perfection and",bottom right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top left,bottom left,"['\nRound 5', '\nTarget: bottom right. Message: ASSISTANT: A plate of food with a variety of vegetables, including broccoli and carrots. The vegetables are cooked to perfection and</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 5', '\nWhich image is this message referring to: A plate of food with a variety of vegetables, including broccoli and carrots. The vegetables are cooked to perfection and? ASSISTANT: bottom left</s></s>', 'USER: wrong, A plate of food with a variety of vegetables, including broccoli and carrots. The vegetables are cooked to perfection and is referring to top left.']"
5,5,1,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556320779621,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.",top left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top right,top right,"['\nRound 6', '\nTarget: top left. Message: ASSISTANT: A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 6', '\nWhich image is this message referring to: A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.? ASSISTANT: top right</s></s>', 'USER: correct.']"
6,6,1,COCO_val2014_000000159716.jpg,13,one carrot and one broccoli,5,full_sample,1556320803501,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']",A colorful and appetizing meal with a mix of vegetables and meat. The broccoli is vibrant and appears to be,bottom left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom left,bottom right,"['\nRound 7', '\nTarget: bottom left. Message: ASSISTANT: A colorful and appetizing meal with a mix of vegetables and meat. The broccoli is vibrant and appears to be</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 7', '\nWhich image is this message referring to: A colorful and appetizing meal with a mix of vegetables and meat. The broccoli is vibrant and appears to be? ASSISTANT: bottom right</s></s>', 'USER: wrong, A colorful and appetizing meal with a mix of vegetables and meat. The broccoli is vibrant and appears to be is referring to bottom left.']"
7,7,1,COCO_val2014_000000256660.jpg,13,3 carrots; gravy on meat,5,full_sample,1556320830528,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple",top right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom right,bottom right,"['\nRound 8', '\nTarget: top right. Message: ASSISTANT: A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 8', '\nWhich image is this message referring to: A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple? ASSISTANT: bottom right</s></s>', 'USER: correct.']"
8,8,2,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556320851929,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.",top left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top right,top left,"['\nRound 9', '\nTarget: top left. Message: ASSISTANT: A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 9', '\nWhich image is this message referring to: A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting.? ASSISTANT: top left</s></s>', 'USER: wrong, A bowl of soup with a variety of vegetables, including broccoli and carrots. The soup looks warm and inviting. is referring to top right.']"
9,9,2,COCO_val2014_000000256660.jpg,13,3 carrots gravy on meat,5,full_sample,1556320875609,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple",top right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom right,bottom right,"['\nRound 10', '\nTarget: top right. Message: ASSISTANT: A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 10', '\nWhich image is this message referring to: A dish with a rich and savory sauce, accompanied by a serving of meat and vegetables. The sauce looks delicious and comple? ASSISTANT: bottom right</s></s>', 'USER: correct.']"
